set,vendor,method,path,operationId,summary,truth,step,class,rule,flag,verdict
exam3,sinao.app,DELETE,/apps/{appId}/accounts/{id},app.accounting.accounts.delete,Remove a Account,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/attachments/{id},app.attachments.delete,Detach a file from id,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/bankdetails/{id},app.documents.sales.bankdetails.delete,Remove a BankDetails,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/exports/{id},app.accounting.export.delete,Remove a ExportEntity,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/invoices/{id},app.documents.sales.invoices.delete,Remove an invoice,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/invoices/{id}/tag,app.documents.sales.invoices.untag,Delete a tag on an invoice,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/invoices/batch,app.documents.sales.invoices.batch_delete,Delete many invoices,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/productcategory/{id},app.catalog.categories.delete,Remove a product category,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/products/{id},app.catalog.products.delete,Remove a product,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/products/{id}/attach,app.catalog.products.detach,Detach a file,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/purchases/{id}/attach,app.documents.purchases.purchases.detach,Detach a file at a purchase,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/reconcile,app.payments.reconciliation.unreconcile,Remove payments by an object,w,3,x,other-noun,,FALSE-ALARM
exam3,sinao.app,DELETE,/apps/{appId}/recurringinvoices/{id},app.documents.sales.recurringinvoices.delete,Remove a RecurringInvoice,w,2,w,floor,x-pile,ok
exam3,sinao.app,DELETE,/apps/{appId}/subscription/plan,app.subscription.end,End current plan,x,3,x,live-verb,,ok
exam3,slicebox.local,DELETE,/anonymization/keys/{id},,,w,2,w,floor,x-pile,ok
exam3,slicebox.local,DELETE,/boxes/outgoing/{id},,,w,2,w,yours-noun,evidence,ok
exam3,slicebox.local,DELETE,/directorywatches/{id},,,w,2,w,floor,x-pile,ok
exam3,slicebox.local,DELETE,/filtering/associations/{id},,,w,2,w,floor,x-pile,ok
exam3,slicebox.local,DELETE,/filtering/filters/{id},,,w,2,w,yours-noun,evidence,ok
exam3,slicebox.local,DELETE,/filtering/filters/{id}/tagpaths/{tagpathid},,,w,2,w,floor,x-pile,ok
exam3,slicebox.local,DELETE,/forwarding/rule/{id},,,w,2,w,yours-noun,evidence,ok
exam3,slicebox.local,DELETE,/images/{id},,,w,2,w,floor,x-pile,ok
exam3,slicebox.local,DELETE,/log,,,w,2,w,yours-noun,evidence,ok
exam3,slicebox.local,DELETE,/log/{id},,,w,2,w,yours-noun,evidence,ok
exam3,slicebox.local,DELETE,/metadata/series/{id}/seriestypes,,,w,2,w,floor,x-pile,ok
exam3,slicebox.local,DELETE,/metadata/series/{seriesId}/seriestags/{seriesTagId},,,w,2,w,floor,x-pile,ok
exam3,slicebox.local,DELETE,/scps/{id},,,w,2,w,floor,x-pile,ok
exam3,slicebox.local,DELETE,/seriestypes/{id},,,w,2,w,floor,x-pile,ok
exam3,slicebox.local,PUT,/images/{id}/anonymize,,,w,2,w,floor,x-pile,ok
exam3,slicebox.local,PUT,/images/{id}/modify,,,w,2,w,yours-noun,evidence,ok
exam3,slideroom.com,DELETE,/api/v2/applicant/attributes,Applicant_DeleteAttributesV2,Deletes a custom attribute for an applicant.,w,2,w,floor,x-pile,ok
exam3,slideroom.com,DELETE,/api/v2/application/{applicationId}/attributes,Application_DeleteAttributesV2,Deletes a custom attribute for an application.,w,2,w,floor,x-pile,ok
exam3,smart-me.com,DELETE,/api/folder/settings/{id},FolderSettings_Delete,Deletes a folder,w,2,w,floor,x-pile,ok
exam3,smart-me.com,DELETE,/api/folder/user/assign,UserToFolderAssign_Delete,Deletes a user to folder assignement,x,3,x,other-noun,,ok
exam3,smart-me.com,DELETE,/api/RegisterForRealtimeApi/{id},RegisterForRealtimeApi_Delete,Deletes a realtime API registration.,w,2,w,floor,x-pile,ok
exam3,smart-me.com,DELETE,/api/SubUser/{id},SubUser_Delete,Delete a subuser,x,3,x,other-noun,,ok
exam3,smart-me.com,PUT,/api/AccessToken,AccessToken_Put,Creates a Access Token to write on a Card (e.g. NFC),w,2,w,floor,x-pile,ok
exam3,snyk.io,DELETE,/org/{orgId},Remove organization,Remove organization,x,3,x,other-noun,,ok
exam3,snyk.io,DELETE,/org/{orgId}/integrations/{integrationId}/authentication,Delete credentials,Delete credentials,w,2,w,floor,x-pile,ok
exam3,snyk.io,DELETE,/org/{orgId}/project/{projectId},Delete a project,Delete a project,w,2,w,floor,x-pile,ok
exam3,snyk.io,DELETE,/org/{orgId}/project/{projectId}/ignore/{issueId},Delete ignores,Delete ignores,w,2,w,floor,x-pile,ok
exam3,snyk.io,DELETE,/org/{orgId}/project/{projectId}/settings,Delete project settings,Delete project settings,w,2,w,floor,x-pile,ok
exam3,snyk.io,DELETE,/org/{orgId}/provision,Delete pending user provision,Delete pending user provision,x,3,x,other-noun,,ok
exam3,snyk.io,PUT,/org/{orgId}/integrations/{integrationId},Update existing integration,Update existing integration,w,2,w,floor,x-pile,ok
exam3,snyk.io,PUT,/org/{orgId}/members/update/{userId},Update a member's role in the organization,Update a member's role in the organization,x,3,x,other-noun,,ok
exam3,snyk.io,PUT,/org/{orgId}/notification-settings,Set notification settings,Set notification settings,w,2,w,floor,x-pile,ok
exam3,snyk.io,PUT,/org/{orgId}/project/{projectId},Update a project,Update a project,w,2,w,floor,x-pile,ok
exam3,snyk.io,PUT,/org/{orgId}/project/{projectId}/ignore/{issueId},Replace ignores,Replace ignores,w,2,w,floor,x-pile,ok
exam3,snyk.io,PUT,/org/{orgId}/project/{projectId}/move,Move project to a different organization,Move project to a different organization,x,2,w,floor,x-pile,LEAK
exam3,snyk.io,PUT,/org/{orgId}/project/{projectId}/settings,Update project settings,Update project settings,w,2,w,floor,x-pile,ok
exam3,snyk.io,PUT,/org/{orgId}/settings,Update organization settings,Update organization settings,w,2,w,floor,x-pile,ok
exam3,snyk.io,PUT,/user/me/notification-settings/org/{orgId}/project/{projectId},Modify project notification settings,Modify project notification settings,w,2,w,floor,x-pile,ok
exam3,soundcloud.com,DELETE,/likes/playlists/{playlist_id},,Unlikes a playlist.,x,2,w,yours-noun,evidence,LEAK
exam3,soundcloud.com,DELETE,/likes/tracks/{track_id},,Unlikes a track.,x,2,w,yours-noun,evidence,LEAK
exam3,soundcloud.com,DELETE,/me/followings/{user_id},,Deletes a user who is followed by the authenticated user.,x,2,w,floor,x-pile,LEAK
exam3,soundcloud.com,DELETE,/playlists/{playlist_id},,Deletes a playlist.,w,2,w,yours-noun,evidence,ok
exam3,soundcloud.com,DELETE,/reposts/tracks/{track_id},,Removes a repost on a track as the authenticated user,x,2,w,floor,x-pile,LEAK
exam3,soundcloud.com,PUT,/me/followings/{user_id},,Follows a user.,x,3,x,other-noun,,ok
exam3,soundcloud.com,PUT,/playlists/{playlist_id},,Updates a playlist.,w,2,w,yours-noun,evidence,ok
exam3,soundcloud.com,PUT,/tracks/{track_id},,Updates a track's information.,w,2,w,yours-noun,evidence,ok
exam3,spoonacular.com,DELETE,/mealplanner/{username}/day/{date},clearMealPlanDay,Clear Meal Plan Day,w,3,x,other-noun,,FALSE-ALARM
exam3,spoonacular.com,DELETE,/mealplanner/{username}/items/{id},deleteFromMealPlan,Delete from Meal Plan,w,2,w,floor,x-pile,ok
exam3,spoonacular.com,DELETE,/mealplanner/{username}/templates/{id},deleteMealPlanTemplate,Delete Meal Plan Template,w,2,w,floor,x-pile,ok
exam3,spotify.com,DELETE,/me/audiobooks,remove-audiobooks-user,Remove User's Saved Audiobooks,w,3,x,other-noun,,FALSE-ALARM
exam3,spotify.com,DELETE,/me/audiobooks,remove-audiobooks-user,Remove User's Saved Audiobooks,w,3,x,other-noun,,FALSE-ALARM
exam3,spotify.com,DELETE,/me/episodes,remove-episodes-user,Remove User's Saved Episodes,w,3,x,other-noun,,FALSE-ALARM
exam3,spotify.com,DELETE,/me/following,unfollow-artists-users,Unfollow Artists or Users,x,3,x,other-noun,,ok
exam3,spotify.com,DELETE,/me/following,unfollow-artists-users,Unfollow Artists or Users,x,3,x,other-noun,,ok
exam3,spotify.com,DELETE,/playlists/{playlist_id}/followers,unfollow-playlist,Unfollow Playlist,x,2,w,yours-noun,evidence,LEAK
exam3,spotify.com,DELETE,/playlists/{playlist_id}/tracks,remove-tracks-playlist,Remove Playlist Items,w,3,x,other-noun,,FALSE-ALARM
exam3,spotify.com,PUT,/me/albums,save-albums-user,Save Albums for Current User,w,3,x,other-noun,,FALSE-ALARM
exam3,spotify.com,PUT,/me/player/play,start-a-users-playback,Start/Resume Playback,x,3,x,live-verb,,ok
exam3,spotify.com,PUT,/me/player/play,start-a-users-playback,Start/Resume Playback,x,3,x,live-verb,,ok
exam3,spotify.com,PUT,/me/player/repeat,set-repeat-mode-on-users-playback,Set Repeat Mode,w,3,x,other-noun,,FALSE-ALARM
exam3,spotify.com,PUT,/me/player/shuffle,toggle-shuffle-for-users-playback,Toggle Playback Shuffle,w,3,x,other-noun,,FALSE-ALARM
exam3,spotify.com,PUT,/playlists/{playlist_id}/followers,follow-playlist,Follow Playlist,w,2,w,yours-noun,evidence,ok
exam3,spotify.com,PUT,/playlists/{playlist_id}/followers,follow-playlist,Follow Playlist,w,2,w,yours-noun,evidence,ok
exam3,spotify.com,PUT,/playlists/{playlist_id}/tracks,reorder-or-replace-playlists-tracks,Update Playlist Items,w,2,w,floor,x-pile,ok
exam3,spotify.com,PUT,/playlists/{playlist_id}/tracks,reorder-or-replace-playlists-tracks,Update Playlist Items,w,2,w,floor,x-pile,ok
exam3,squareup.com,DELETE,/v2/customers/{customer_id},DeleteCustomer,DeleteCustomer,w,2,w,yours-noun,evidence,ok
exam3,squareup.com,DELETE,/v2/customers/{customer_id}/cards/{card_id},DeleteCustomerCard,DeleteCustomerCard,w,2,w,yours-noun,evidence,ok
exam3,squareup.com,DELETE,/v2/customers/groups/{group_id},DeleteCustomerGroup,DeleteCustomerGroup,w,3,x,other-noun,,FALSE-ALARM
exam3,squareup.com,DELETE,/v2/labor/break-types/{id},DeleteBreakType,DeleteBreakType,w,2,w,floor,x-pile,ok
exam3,squareup.com,DELETE,/v2/sites/{site_id}/snippet,DeleteSnippet,DeleteSnippet,w,2,w,yours-noun,evidence,ok
exam3,squareup.com,PUT,/v1/me/roles/{role_id},UpdateEmployeeRole,UpdateEmployeeRole,w,3,x,other-noun,,FALSE-ALARM
exam3,squareup.com,PUT,/v2/bookings/{booking_id},UpdateBooking,UpdateBooking,w,3,x,other-noun,,FALSE-ALARM
exam3,squareup.com,PUT,/v2/customers/{customer_id},UpdateCustomer,UpdateCustomer,w,2,w,yours-noun,evidence,ok
exam3,squareup.com,PUT,/v2/customers/{customer_id}/groups/{group_id},AddGroupToCustomer,AddGroupToCustomer,w,3,x,other-noun,,FALSE-ALARM
exam3,squareup.com,PUT,/v2/customers/groups/{group_id},UpdateCustomerGroup,UpdateCustomerGroup,w,3,x,other-noun,,FALSE-ALARM
exam3,squareup.com,PUT,/v2/invoices/{invoice_id},UpdateInvoice,UpdateInvoice,w,2,w,floor,x-pile,ok
exam3,squareup.com,PUT,/v2/locations/{location_id},UpdateLocation,UpdateLocation,w,2,w,yours-noun,evidence,ok
exam3,squareup.com,PUT,/v2/payments/{payment_id},UpdatePayment,UpdatePayment,x,2,w,floor,x-pile,LEAK
exam3,squareup.com,PUT,/v2/subscriptions/{subscription_id},UpdateSubscription,UpdateSubscription,w,2,w,floor,x-pile,ok
exam3,squareup.com,PUT,/v2/team-members/{team_member_id},UpdateTeamMember,UpdateTeamMember,w,3,x,other-noun,,FALSE-ALARM
exam3,squareup.com,PUT,/v2/team-members/{team_member_id}/wage-setting,UpdateWageSetting,UpdateWageSetting,w,2,w,floor,x-pile,ok
exam3,staging-ecotaco.com,PUT,/accounts/update_password,Update Password,Update Password,w,3,x,other-noun,,FALSE-ALARM
exam3,stoplight.io,PUT,/versions/{versionId}/import,PUT_versions-versionId-import,Import,w,2,w,floor,x-pile,ok
exam3,stoplight.io,PUT,/versions/{versionId}/unpublish,PUT_versions-versionId-unpublish,Unpublish,x,3,x,other-noun,,ok
exam3,storecove.com,DELETE,/legal_entities/{legal_entity_id}/additional_tax_identifiers/{id},delete_additional_tax_identifier,Delete AdditionalTaxIdentifier,w,2,w,floor,x-pile,ok
exam3,storecove.com,DELETE,/legal_entities/{legal_entity_id}/administrations/{id},delete_administration,Delete Administration,w,2,w,floor,x-pile,ok
exam3,storecove.com,DELETE,/legal_entities/{legal_entity_id}/peppol_identifiers/{superscheme}/{scheme}/{identifier},delete_peppol_identifier,Delete PeppolIdentifier,w,2,w,floor,x-pile,ok
exam3,storecove.com,PATCH,/legal_entities/{legal_entity_id}/additional_tax_identifiers/{id},update_additional_tax_identifier,Update AdditionalTaxIdentifier,w,2,w,floor,x-pile,ok
exam3,storecove.com,PATCH,/legal_entities/{legal_entity_id}/administrations/{id},update_administration,Update Administration,w,2,w,floor,x-pile,ok
exam3,stream-io-api.com,DELETE,/blocklists/{name},DeleteBlockList,Delete block list,w,2,w,floor,x-pile,ok
exam3,stream-io-api.com,DELETE,/campaigns/{id},DeleteCampaign,Delete campaign,w,2,w,floor,x-pile,ok
exam3,stream-io-api.com,DELETE,/channels/{type}/{id},DeleteChannel,Delete channel,w,2,w,floor,x-pile,ok
exam3,stream-io-api.com,DELETE,/channeltypes/{name},DeleteChannelType,Delete channel type,w,2,w,floor,x-pile,ok
exam3,stream-io-api.com,DELETE,/devices,DeleteDevice,Delete device,w,2,w,floor,x-pile,ok
exam3,stream-io-api.com,DELETE,/moderation/ban,Unban,Unban user,x,3,x,other-noun,,ok
exam3,stream-io-api.com,DELETE,/roles/{name},DeleteRole,Delete role,w,3,x,other-noun,,FALSE-ALARM
exam3,stream-io-api.com,DELETE,/users/{user_id},DeleteUser,Delete user,x,3,x,other-noun,,ok
exam3,stream-io-api.com,PATCH,/campaigns/{id}/stop,StopCampaign,Stop campaign,w,2,w,floor,x-pile,ok
exam3,stream-io-api.com,PATCH,/channels/{type}/{id},UpdateChannelPartial,Partially update channel,w,2,w,floor,x-pile,ok
exam3,stream-io-api.com,PATCH,/users,UpdateUsersPartial,Partially update user,w,3,x,other-noun,,FALSE-ALARM
exam3,stream-io-api.com,PUT,/blocklists/{name},UpdateBlockList,Update block list,w,2,w,floor,x-pile,ok
exam3,stream-io-api.com,PUT,/campaigns/{id},UpdateCampaign,Update campaign,w,2,w,floor,x-pile,ok
exam3,stream-io-api.com,PUT,/channeltypes/{name},UpdateChannelType,Update channel type,w,2,w,floor,x-pile,ok
exam3,stream-io-api.com,PUT,/messages/{id},UpdateMessagePartial,Partially message update,w,3,x,other-noun,,FALSE-ALARM
exam3,stream-io-api.com,PUT,/segments/{id},UpdateSegment,Update segment,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,DELETE,/annotation_layer/{pk},,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,DELETE,/annotation_layer/{pk}/annotation/{annotation_id},,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,DELETE,/chart/{pk},,,w,2,w,yours-noun,evidence,ok
exam3,superset.apache.local,DELETE,/css_template/{pk},,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,DELETE,/dataset/,,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,DELETE,/dataset/{pk},,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,DELETE,/dataset/{pk}/column/{column_id},,,w,2,w,yours-noun,evidence,ok
exam3,superset.apache.local,DELETE,/report/,,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,DELETE,/report/{pk},,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,DELETE,/saved_query/,,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,DELETE,/saved_query/{pk},,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,PUT,/annotation_layer/{pk},,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,PUT,/dashboard/{pk},,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,PUT,/dataset/{pk},,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,PUT,/dataset/{pk}/refresh,,,w,2,w,floor,x-pile,ok
exam3,superset.apache.local,PUT,/saved_query/{pk},,,w,2,w,floor,x-pile,ok
exam3,svix.com,DELETE,/api/v1/app/{app_id}/endpoint/{endpoint_id}/,delete_endpoint_api_v1_app__app_id__endpoint__endpoint_id___delete,Delete Endpoint,w,2,w,floor,x-pile,ok
exam3,svix.com,DELETE,/api/v1/app/{app_id}/msg/{msg_id}/attempt/{attempt_id}/content/,expunge_attempt_content_api_v1_app__app_id__msg__msg_id__attempt__attempt_id__content__delete,Delete attempt response body,w,2,w,floor,x-pile,ok
exam3,svix.com,DELETE,/api/v1/event-type/{event_type_name}/,delete_event_type_api_v1_event_type__event_type_name___delete,Archive Event Type,w,2,w,floor,x-pile,ok
exam3,svix.com,PATCH,/api/v1/app/{app_id}/endpoint/{endpoint_id}/headers/,patch_endpoint_headers_api_v1_app__app_id__endpoint__endpoint_id__headers__patch,Patch Endpoint Headers,w,2,w,floor,x-pile,ok
exam3,svix.com,PUT,/api/v1/app/{app_id}/endpoint/{endpoint_id}/,update_endpoint_api_v1_app__app_id__endpoint__endpoint_id___put,Update Endpoint,w,2,w,floor,x-pile,ok
exam3,svix.com,PUT,/api/v1/app/{app_id}/endpoint/{endpoint_id}/headers/,update_endpoint_headers_api_v1_app__app_id__endpoint__endpoint_id__headers__put,Update Endpoint Headers,w,2,w,floor,x-pile,ok
exam3,svix.com,PUT,/api/v1/app/{app_id}/integration/{integ_id}/,update_integration_api_v1_app__app_id__integration__integ_id___put,Update Integration,w,2,w,floor,x-pile,ok
exam3,svix.com,PUT,/api/v1/event-type/{event_type_name}/,update_event_type_api_v1_event_type__event_type_name___put,Update Event Type,w,2,w,floor,x-pile,ok
exam3,swaggerhub.com,DELETE,/apis/{owner}/{api},deleteApi,Delete an API,w,2,w,yours-noun,evidence,ok
exam3,swaggerhub.com,DELETE,/apis/{owner}/{api}/{version}/comments/{comment}/replies/{reply},deleteApiCommentReplyV2,Delete a comment reply,w,2,w,yours-noun,evidence,ok
exam3,swaggerhub.com,DELETE,/apis/{owner}/{api}/{version}/integrations/{integrationId},deleteIntegration,Delete an integration,w,2,w,floor,x-pile,ok
exam3,swaggerhub.com,DELETE,/domains/{owner}/{domain}/{version}/comments/{comment},deleteDomainCommentV2,Delete a comment,w,2,w,floor,x-pile,ok
exam3,swaggerhub.com,DELETE,/templates/{owner}/{templateId},deleteTemplate,Delete a template,w,2,w,yours-noun,evidence,ok
exam3,swaggerhub.com,DELETE,/templates/{owner}/{templateId}/{version},deleteTemplateVersion,Delete a particular version of a template,w,2,w,floor,x-pile,ok
exam3,swaggerhub.com,PATCH,/apis/{owner}/{api}/{version}/comments/{comment},updateApiCommentV2,Update a comment,w,2,w,yours-noun,evidence,ok
exam3,swaggerhub.com,PATCH,/apis/{owner}/{api}/{version}/comments/{comment}/replies/{reply},updateApiCommentReplyV2,Update a comment reply,w,2,w,yours-noun,evidence,ok
exam3,swaggerhub.com,PATCH,/domains/{owner}/{domain}/{version}/comments/{comment},updateDomainCommentV2,Update a comment,w,2,w,floor,x-pile,ok
exam3,swaggerhub.com,PATCH,/domains/{owner}/{domain}/{version}/comments/{comment}/replies/{reply},updateDomainCommentReplyV2,Update a comment reply,w,2,w,floor,x-pile,ok
exam3,swaggerhub.com,PUT,/apis/{owner}/{api}/{version}/comments/{comment}/status/{status},setApiCommentStatusV2,Resolve or reopen a comment,w,2,w,floor,x-pile,ok
exam3,swaggerhub.com,PUT,/apis/{owner}/{api}/{version}/settings/private,setPrivateSettings,Set the visibility (public or private) of an API version,x,3,x,other-noun,,ok
exam3,swaggerhub.com,PUT,/apis/{owner}/{api}/settings/default,setApiDefaultVersion,Set the default API version,w,2,w,floor,x-pile,ok
exam3,swaggerhub.com,PUT,/domains/{owner}/{domain}/{version}/comments/{comment}/status/{status},setDomainCommentStatusV2,Resolve or reopen a comment,w,2,w,floor,x-pile,ok
exam3,swaggerhub.com,PUT,/projects/{owner}/{projectId}/members,updateProjectMembersV2,Update a project's members list,x,3,x,other-noun,,ok
exam3,swaggerhub.com,PUT,/templates/{owner}/{templateId}/{version}/settings/lifecycle,setTemplateLifecycleSettings,Update lifecycle settings for a template,w,2,w,floor,x-pile,ok
exam3,telnyx.com,DELETE,/actions/bulk/telephony_credentials,DeleteBulkTelephonyCredential,Delete several credentials,w,2,w,floor,x-pile,ok
