set,vendor,method,operationId,path,summary,truth,predicted,rule,floor,verdict,previous_predicted,previous_verdict
exam3,prss.org,DELETE,,/api/v2/segments/{id},Deletes the segment with the given ID.,w,w,floor,true,ok,w,ok
exam3,qualtrics.com,DELETE,WebhookDelete,/eventsubscriptions/,Remove subscription to response event,w,w,floor,true,ok,x,FALSE-ALARM
exam3,quotes.rest,DELETE,,/quote/image,,w,w,floor,true,ok,x,FALSE-ALARM
exam3,quotes.rest,DELETE,,/quote/like,,w,w,floor,true,ok,x,FALSE-ALARM
exam3,quotes.rest,PUT,,/quote/image,,w,w,floor,true,ok,x,FALSE-ALARM
exam3,quotes.rest,PUT,,/quote/like,,w,w,floor,true,ok,x,FALSE-ALARM
exam3,rbaskets.in,PUT,,/api/baskets/{name}/responses/{method},Update response settings,w,w,floor,true,ok,w,ok
exam3,rbaskets.in,PUT,,/baskets/{name}/responses/{method},Update response settings,w,w,floor,true,ok,w,ok
exam3,readme.io,DELETE,deleteCustomPage,/custompages/{slug},Delete custom page,w,w,floor,true,ok,w,ok
exam3,readme.io,PUT,updateCustomPage,/custompages/{slug},Update custom page,w,w,floor,true,ok,w,ok
exam3,readme.io,PUT,updateVersion,/version/{versionId},Update version,w,w,floor,true,ok,w,ok
exam3,rebilly.com,DELETE,DeleteCredential,/credentials/{id},Delete a credential,w,w,floor,true,ok,w,ok
exam3,rebilly.com,DELETE,DeleteFile,/files/{id},Delete a File,w,w,floor,true,ok,w,ok
exam2,rebilly.com,DELETE,DeletePlan,/plans/{id},Delete a Plan,w,w,floor,true,ok,w,ok
exam3,rebilly.com,DELETE,DeleteProduct,/products/{id},Delete a product,w,w,floor,true,ok,w,ok
exam2,rebilly.com,DELETE,DeleteTag,/tags/{tag},Delete a tag,w,w,floor,true,ok,w,ok
exam3,rebilly.com,DELETE,DeleteTagCustomerCollection,/tags/{tag}/customers,Untag a list of customers,w,w,floor,true,ok,w,ok
exam2,rebilly.com,PATCH,PatchTransaction,/transactions/{id},Update a transaction,w,w,floor,true,ok,w,ok
exam2,rebilly.com,PUT,PutCustomField,/custom-fields/{resource}/{name},Create or alter a Custom Field,w,w,floor,true,ok,w,ok
exam2,rebilly.com,PUT,PutCustomer,/customers/{id},Upsert a customer with predefined ID,w,w,floor,true,ok,x,FALSE-ALARM
exam2,rebilly.com,PUT,PutPlan,/plans/{id},Create or update a Plan with predefined ID,w,w,floor,true,ok,w,ok
exam3,redhat.com,PATCH,updateTask,/tasks/{id},Update an existing Task,w,w,floor,true,ok,w,ok
exam3,redirection.io,DELETE,deleteProjectItem,/projects/{id},Removes the Project resource.,w,w,floor,true,ok,w,ok
exam3,redirection.io,PUT,putInstanceItem,/agent-instance-updates/{id},Replaces the Instance resource.,w,w,floor,true,ok,w,ok
exam3,redirection.io,PUT,putProjectItem,/projects/{id},Replaces the Project resource.,w,w,floor,true,ok,w,ok
exam3,reverb.com,DELETE,,/listings/{listing_id}/images/{image_id},Delete an image from a listing,w,w,floor,true,ok,w,ok
exam3,reverb.com,DELETE,,/my/addresses/{address_id},Delete an existing address in your address book,w,w,floor,true,ok,w,ok
exam3,reverb.com,DELETE,,/my/curated_set/product/{product_id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,reverb.com,DELETE,,/my/follows/collections/{slug},Unfollow a collection,w,w,floor,true,ok,w,ok
exam3,reverb.com,DELETE,,/sales/{sale_id}/listings,Remove a listing from a sale,w,w,floor,true,ok,w,ok
exam3,reverb.com,PUT,,/listings/{slug},Update a listing,w,w,floor,true,ok,w,ok
exam3,reverb.com,PUT,,/products/reviews/{id},Update a review,w,w,floor,true,ok,w,ok
exam3,ritc.io,DELETE,removeApp,/apps/{app_id},,w,w,floor,true,ok,w,ok
exam3,ritc.io,DELETE,removeChannel,/channels/{channel_id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,ritc.io,DELETE,removeChannelExternalCredentials,/apps/ext/api/credentials/{channel_id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,ritc.io,DELETE,removeRule,/rules/{rule_id},,w,w,floor,true,ok,w,ok
exam3,ritc.io,PATCH,updateApp,/apps/{app_id},,w,w,floor,true,ok,w,ok
exam3,ritc.io,PATCH,updateChannel,/channels/{channel_id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,ritc.io,PATCH,updateChannelExternalCredentials,/apps/ext/api/credentials/{channel_id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,ritc.io,PATCH,updateRule,/rules/{rule_id},,w,w,floor,true,ok,w,ok
exam3,rudder.example.local,DELETE,deleteDataSource,/datasources/{datasourceId},Delete a data source,w,w,floor,true,ok,w,ok
exam3,rudder.example.local,DELETE,deleteSecret,/secret/{name},Delete a secret,w,w,floor,true,ok,w,ok
exam2,rudder.example.local,PUT,createNodes,/nodes,Create one or several new nodes,w,w,floor,true,ok,x,FALSE-ALARM
exam3,rudder.example.local,PUT,createRule,/rules,Create a rule,w,w,floor,true,ok,w,ok
exam2,rumble.run,DELETE,removeAgent,/org/agents/{agent_id},Remove and uninstall an agent,w,w,floor,true,ok,w,ok
exam2,rumble.run,DELETE,removeAsset,/org/assets/{asset_id},Remove an asset,w,w,floor,true,ok,w,ok
exam2,rumble.run,DELETE,removeKey,/org/key,Remove the current API key,w,w,floor,true,ok,w,ok
exam3,rumble.run,DELETE,removeService,/org/services/{service_id},Remove a service,w,w,floor,true,ok,w,ok
exam3,rumble.run,PATCH,updateAgentSite,/org/agents/{agent_id},Update the site associated with agent,w,w,floor,true,ok,w,ok
exam3,rumble.run,PATCH,updateAssetComments,/org/assets/{asset_id}/comments,Update asset comments,w,w,floor,true,ok,w,ok
exam3,rumble.run,PATCH,updateAssetTags,/org/assets/{asset_id}/tags,Update asset tags,w,w,floor,true,ok,w,ok
exam3,rumble.run,PUT,createSite,/org/sites,Create a new site,w,w,floor,true,ok,w,ok
exam2,runscope.com,DELETE,,/buckets/{bucketKey},Delete a single bucket resource.,w,w,floor,true,ok,w,ok
exam2,runscope.com,DELETE,,/buckets/{bucketKey}/tests/{testId},"Delete a test, including all steps, schedules, test-specific environments and results.",w,w,floor,true,ok,w,ok
exam3,runscope.com,DELETE,,/buckets/{bucketKey}/messages,Clear a bucket (remove all messages).,w,w,floor,true,ok,w,ok
exam3,runscope.com,DELETE,,/buckets/{bucketKey}/tests/{testId}/steps/{stepId},Delete a step from a test.,w,w,floor,true,ok,w,ok
exam3,runscope.com,PUT,,/buckets/{bucketKey}/environments/{environmentId},Update the details of a shared environment.,w,w,floor,true,ok,x,FALSE-ALARM
exam3,runscope.com,PUT,,/buckets/{bucketKey}/tests/{testId},"Modify a test's name, description, default environment and its steps. To modify other individual properties of a test, make requests to the steps, environments,",w,w,floor,true,ok,w,ok
exam3,runscope.com,PUT,,/buckets/{bucketKey}/tests/{testId}/environments/{environmentId},Update the details of a test environment.,w,w,floor,true,ok,x,FALSE-ALARM
exam3,runscope.com,PUT,,/buckets/{bucketKey}/tests/{testId}/steps/{stepId},Update the details of a single test step.,w,w,floor,true,ok,x,FALSE-ALARM
exam3,sakari.io,PUT,campaigns.update,/v1/accounts/{accountId}/campaigns/{campaignId},Updates a campaign,w,w,floor,true,ok,w,ok
exam3,sakari.io,PUT,contacts.update,/v1/accounts/{accountId}/contacts/{contactId},Updates a contact,w,w,floor,true,ok,x,FALSE-ALARM
exam3,sakari.io,PUT,templates.update,/v1/accounts/{accountId}/templates/{templateId},Updates a template,w,w,floor,true,ok,w,ok
exam3,salesforce.local,DELETE,deleteModel,/v2/language/models/{modelId},Delete a Model,w,w,floor,true,ok,w,ok
exam3,salesforce.local,DELETE,deleteModel_1,/v2/vision/models/{modelId},Delete a Model,w,w,floor,true,ok,w,ok
exam3,salesloft.com,DELETE,,/v2/webhook_subscriptions/{id},Delete a webhook subscription,w,w,floor,true,ok,x,FALSE-ALARM
exam3,salesloft.com,PUT,,/v2/webhook_subscriptions/{id},Update a webhook subscription,w,w,floor,true,ok,x,FALSE-ALARM
exam3,semantria.com,DELETE,deleteCategories,/categories.{content_type},Remove user categories,w,w,floor,true,ok,w,ok
exam3,semantria.com,DELETE,deleteConfigurations,/configurations.{content_type},Remove user configurations,w,w,floor,true,ok,w,ok
exam2,semantria.com,PUT,updateConfigurations,/configurations.{content_type},Update user configurations,w,w,floor,true,ok,w,ok
exam3,sendgrid.com,DELETE,DELETE_ips-pools-pool_name-ips-ip,/ips/pools/{pool_name}/ips/{ip},Remove an IP address from a pool,w,w,floor,true,ok,w,ok
exam2,sendgrid.com,PATCH,PATCH_alerts-alert_id,/alerts/{alert_id},Update an alert,w,w,floor,true,ok,w,ok
exam2,sendgrid.com,PATCH,PATCH_campaigns-campaign_id,/campaigns/{campaign_id},Update a Campaign,w,w,floor,true,ok,w,ok
holdout3,sentry,DELETE,Remove a Service Hook,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/hooks/{hook_id}/,,w,w,floor,true,ok,x,FALSE-ALARM
holdout3,sentry,DELETE,deleteProjectMonitor,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/monitors/{monitor_id_or_slug}/,Delete a Monitor or Monitor Environments for a Project,w,w,floor,true,ok,w,ok
holdout3,sentry,PUT,updateProject,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/,Update a Project,w,w,floor,true,ok,w,ok
holdout3,sentry,PUT,updateProjectFilter,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/filters/{filter_id}/,Update an Inbound Data Filter,w,w,floor,true,ok,w,ok
exam3,shipengine.com,DELETE,delete_package_type,/v1/packages/{package_id},Delete A Custom Package By ID,w,w,floor,true,ok,w,ok
exam3,shipengine.com,DELETE,delete_tag,/v1/tags/{tag_name},Delete Tag,w,w,floor,true,ok,w,ok
exam3,shipengine.com,DELETE,delete_webhook,/v1/environment/webhooks/{webhook_id},Delete Webhook By ID,w,w,floor,true,ok,x,FALSE-ALARM
exam2,shipengine.com,PUT,update_package_type,/v1/packages/{package_id},Update Custom Package Type By ID,w,w,floor,true,ok,w,ok
exam3,shop-pro.jp,DELETE,deleteScriptTag,/appstore/v1/script_tags/{scriptTagId}.json,スクリプトタグの削除,w,w,floor,true,ok,w,ok
exam3,shop-pro.jp,PUT,updateScriptTag,/v1/script_tags/{scriptTagId}.json,スクリプトタグの更新,w,w,floor,true,ok,w,ok
exam3,shotstack.io,DELETE,deleteAsset,/assets/{id},Delete Asset,w,w,floor,true,ok,w,ok
exam3,shutterstock.com,DELETE,deleteCollection,/v2/catalog/collections/{collection_id},Delete catalog collections,w,w,floor,true,ok,w,ok
exam3,shutterstock.com,DELETE,deleteImageCollectionItems,/v2/images/collections/{id}/items,Remove images from collections,w,w,floor,true,ok,w,ok
exam3,shutterstock.com,DELETE,deleteTrackCollection,/v2/audio/collections/{id},Delete audio collections,w,w,floor,true,ok,w,ok
exam3,shutterstock.com,DELETE,deleteTrackCollectionItems,/v2/audio/collections/{id}/items,Remove audio tracks from collections,w,w,floor,true,ok,w,ok
exam3,shutterstock.com,DELETE,deleteVideoCollection,/v2/videos/collections/{id},Delete video collections,w,w,floor,true,ok,w,ok
exam3,shutterstock.com,PATCH,updateCollection,/v2/catalog/collections/{collection_id},Update collection metadata,w,w,floor,true,ok,w,ok
exam2,signl4.com,DELETE,,/categories/{teamId}/{categoryId},Delete an existing category,w,w,floor,true,ok,w,ok
exam3,signl4.com,DELETE,,/scripts/instances/{instanceId},Deletes a script instance.,w,w,floor,true,ok,w,ok
exam3,signl4.com,DELETE,,/webhooks/{webhookId},Delete Webhook by Id,w,w,floor,true,ok,x,FALSE-ALARM
exam3,signl4.com,PUT,,/categories/{teamId}/{categoryId},Update an existing category,w,w,floor,true,ok,w,ok
exam3,signl4.com,PUT,,/prepaid/settings,Update your subscription's current prepaid settings.,w,w,floor,true,ok,w,ok
exam3,signl4.com,PUT,,/scripts/instances/{instanceId},"Updates a given script instance, typically used for updating the configuration of a script.",w,w,floor,true,ok,w,ok
exam3,signl4.com,PUT,,/subscriptions/{subscriptionId}/profile,Updates a subscriptions profile.,w,w,floor,true,ok,w,ok
exam3,signl4.com,PUT,,/teams/{teamId}/profile,Updates team profile of a team,w,w,floor,true,ok,w,ok
exam3,signl4.com,PUT,,/users/{userId}/profile,Updates user profile of an user,w,w,floor,true,ok,w,ok
exam3,signl4.com,PUT,,/webhooks/{webhookId},Update Webhook by Id,w,w,floor,true,ok,x,FALSE-ALARM
exam3,sinao.app,DELETE,app.attachments.delete,/apps/{appId}/attachments/{id},Detach a file from id,w,w,floor,true,ok,w,ok
exam3,sinao.app,DELETE,app.catalog.categories.delete,/apps/{appId}/productcategory/{id},Remove a product category,w,w,floor,true,ok,w,ok
exam3,sinao.app,DELETE,app.catalog.products.delete,/apps/{appId}/products/{id},Remove a product,w,w,floor,true,ok,w,ok
holdout5,slack,GET,apps_uninstall,/apps.uninstall,,w,r,floor,true,ok,r,ok
holdout5,slack,GET,auth_revoke,/auth.revoke,,w,r,floor,true,ok,r,ok
holdout5,slack,GET,views_update,/views.update,,w,r,floor,true,ok,r,ok
holdout5,slack,GET,workflows_updateStep,/workflows.updateStep,,w,r,floor,true,ok,r,ok
exam2,slicebox.local,DELETE,,/seriestypes/rules/{ruleId}/attributes/{attributeId},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,slicebox.local,DELETE,,/anonymization/keys/{id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,slicebox.local,DELETE,,/filtering/associations/{id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,slicebox.local,DELETE,,/filtering/filters/{id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,slicebox.local,DELETE,,/forwarding/rule/{id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,slicebox.local,DELETE,,/log,,w,w,floor,true,ok,x,FALSE-ALARM
exam3,slicebox.local,DELETE,,/log/{id},,w,w,floor,true,ok,x,FALSE-ALARM
exam2,slicebox.local,PUT,,/transactions/{token}/status,,w,w,floor,true,ok,x,FALSE-ALARM
exam3,slideroom.com,DELETE,Application_DeleteAttributesV2,/api/v2/application/{applicationId}/attributes,Deletes a custom attribute for an application.,w,w,floor,true,ok,w,ok
exam3,smart-me.com,DELETE,FolderSettings_Delete,/api/folder/settings/{id},Deletes a folder,w,w,floor,true,ok,w,ok
exam3,snyk.io,DELETE,Delete a project,/org/{orgId}/project/{projectId},Delete a project,w,w,floor,true,ok,w,ok
exam3,snyk.io,DELETE,Delete credentials,/org/{orgId}/integrations/{integrationId}/authentication,Delete credentials,w,w,floor,true,ok,w,ok
exam3,snyk.io,DELETE,Delete project settings,/org/{orgId}/project/{projectId}/settings,Delete project settings,w,w,floor,true,ok,w,ok
exam3,snyk.io,PUT,Set notification settings,/org/{orgId}/notification-settings,Set notification settings,w,w,floor,true,ok,w,ok
exam2,snyk.io,PUT,Update,/org/{orgId}/integrations/{integrationId}/settings,Update,w,w,floor,true,ok,x,FALSE-ALARM
exam3,snyk.io,PUT,Update a project,/org/{orgId}/project/{projectId},Update a project,w,w,floor,true,ok,w,ok
exam3,snyk.io,PUT,Update existing integration,/org/{orgId}/integrations/{integrationId},Update existing integration,w,w,floor,true,ok,w,ok
exam3,snyk.io,PUT,Update project settings,/org/{orgId}/project/{projectId}/settings,Update project settings,w,w,floor,true,ok,w,ok
exam3,soundcloud.com,DELETE,,/playlists/{playlist_id},Deletes a playlist.,w,w,floor,true,ok,w,ok
exam3,soundcloud.com,PUT,,/playlists/{playlist_id},Updates a playlist.,w,w,floor,true,ok,w,ok
exam3,soundcloud.com,PUT,,/tracks/{track_id},Updates a track's information.,w,w,floor,true,ok,x,FALSE-ALARM
exam3,squareup.com,DELETE,DeleteCustomer,/v2/customers/{customer_id},DeleteCustomer,w,w,floor,true,ok,x,FALSE-ALARM
exam3,squareup.com,DELETE,DeleteCustomerCard,/v2/customers/{customer_id}/cards/{card_id},DeleteCustomerCard,w,w,floor,true,ok,w,ok
exam3,squareup.com,DELETE,DeleteSnippet,/v2/sites/{site_id}/snippet,DeleteSnippet,w,w,floor,true,ok,w,ok
exam3,squareup.com,PUT,UpdateCustomer,/v2/customers/{customer_id},UpdateCustomer,w,w,floor,true,ok,x,FALSE-ALARM
exam3,squareup.com,PUT,UpdateLocation,/v2/locations/{location_id},UpdateLocation,w,w,floor,true,ok,w,ok
exam3,squareup.com,PUT,UpdateSubscription,/v2/subscriptions/{subscription_id},UpdateSubscription,w,w,floor,true,ok,w,ok
exam3,stream-io-api.com,DELETE,DeleteBlockList,/blocklists/{name},Delete block list,w,w,floor,true,ok,w,ok
exam3,stream-io-api.com,DELETE,DeleteCampaign,/campaigns/{id},Delete campaign,w,w,floor,true,ok,w,ok
exam3,stream-io-api.com,DELETE,DeleteChannel,/channels/{type}/{id},Delete channel,w,w,floor,true,ok,x,FALSE-ALARM
exam3,stream-io-api.com,DELETE,DeleteChannelType,/channeltypes/{name},Delete channel type,w,w,floor,true,ok,x,FALSE-ALARM
exam3,stream-io-api.com,DELETE,DeleteDevice,/devices,Delete device,w,w,floor,true,ok,x,FALSE-ALARM
exam2,stream-io-api.com,DELETE,DeleteFile,/channels/{type}/{id}/file,Delete file,w,w,floor,true,ok,w,ok
exam2,stream-io-api.com,PATCH,UpdateApp,/app,Update App Settings,w,w,floor,true,ok,w,ok
exam3,stream-io-api.com,PUT,UpdateBlockList,/blocklists/{name},Update block list,w,w,floor,true,ok,w,ok
exam3,stream-io-api.com,PUT,UpdateCampaign,/campaigns/{id},Update campaign,w,w,floor,true,ok,w,ok
exam3,stream-io-api.com,PUT,UpdateChannelType,/channeltypes/{name},Update channel type,w,w,floor,true,ok,x,FALSE-ALARM
exam3,stream-io-api.com,PUT,UpdateSegment,/segments/{id},Update segment,w,w,floor,true,ok,w,ok
holdout1,stripe,DELETE,DeleteCustomersCustomerCardsId,/v1/customers/{customer}/cards/{id},Delete a customer source,w,w,floor,true,ok,w,ok
holdout1,stripe,DELETE,DeleteCustomersCustomerDiscount,/v1/customers/{customer}/discount,Delete a customer discount,w,w,floor,true,ok,w,ok
holdout1,stripe,DELETE,DeleteCustomersCustomerSourcesId,/v1/customers/{customer}/sources/{id},Delete a customer source,w,w,floor,true,ok,w,ok
holdout1,stripe,DELETE,DeleteCustomersCustomerTaxIdsId,/v1/customers/{customer}/tax_ids/{id},Delete a Customer tax ID,w,w,floor,true,ok,w,ok
holdout1,stripe,DELETE,DeletePlansPlan,/v1/plans/{plan},Delete a plan,w,w,floor,true,ok,w,ok
holdout1,stripe,DELETE,DeleteProductsId,/v1/products/{id},Delete a product,w,w,floor,true,ok,w,ok
holdout1,stripe,DELETE,DeleteSubscriptionItemsItem,/v1/subscription_items/{item},Delete a subscription item,w,w,floor,true,ok,w,ok
holdout1,stripe,DELETE,DeleteTaxIdsId,/v1/tax_ids/{id},Delete a tax ID,w,w,floor,true,ok,w,ok
holdout1,stripe,DELETE,DeleteWebhookEndpointsWebhookEndpoint,/v1/webhook_endpoints/{webhook_endpoint},Delete a webhook endpoint,w,w,floor,true,ok,x,FALSE-ALARM
exam2,superset.apache.local,DELETE,,/database/{pk},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,superset.apache.local,DELETE,,/chart/{pk},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,superset.apache.local,DELETE,,/dataset/,,w,w,floor,true,ok,x,FALSE-ALARM
exam3,superset.apache.local,DELETE,,/dataset/{pk},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,superset.apache.local,DELETE,,/dataset/{pk}/column/{column_id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,superset.apache.local,DELETE,,/report/,,w,w,floor,true,ok,x,FALSE-ALARM
exam3,superset.apache.local,DELETE,,/report/{pk},,w,w,floor,true,ok,x,FALSE-ALARM
exam2,superset.apache.local,PUT,,/chart/{pk},,w,w,floor,true,ok,x,FALSE-ALARM
exam2,superset.apache.local,PUT,,/report/{pk},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,superset.apache.local,PUT,,/dashboard/{pk},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,superset.apache.local,PUT,,/dataset/{pk},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,swaggerhub.com,DELETE,deleteApi,/apis/{owner}/{api},Delete an API,w,w,floor,true,ok,w,ok
exam3,swaggerhub.com,DELETE,deleteApiCommentReplyV2,/apis/{owner}/{api}/{version}/comments/{comment}/replies/{reply},Delete a comment reply,w,w,floor,true,ok,w,ok
exam3,swaggerhub.com,DELETE,deleteDomainCommentV2,/domains/{owner}/{domain}/{version}/comments/{comment},Delete a comment,w,w,floor,true,ok,w,ok
exam3,swaggerhub.com,DELETE,deleteIntegration,/apis/{owner}/{api}/{version}/integrations/{integrationId},Delete an integration,w,w,floor,true,ok,w,ok
exam3,swaggerhub.com,DELETE,deleteTemplate,/templates/{owner}/{templateId},Delete a template,w,w,floor,true,ok,w,ok
exam3,swaggerhub.com,DELETE,deleteTemplateVersion,/templates/{owner}/{templateId}/{version},Delete a particular version of a template,w,w,floor,true,ok,w,ok
exam3,swaggerhub.com,PATCH,updateApiCommentReplyV2,/apis/{owner}/{api}/{version}/comments/{comment}/replies/{reply},Update a comment reply,w,w,floor,true,ok,w,ok
