provider,method,path,operationId,summary,class,step,rule,flag
intercom,GET,/conversations/deleted,listDeletedConversationIds,List all deleted conversation IDs,r,1,method,
intercom,GET,/conversations/attributes,listConversationAttributes,List all conversation attributes,r,1,method,
intercom,POST,/conversations/attributes,createConversationAttribute,Create a conversation attribute,x,3,floor,
intercom,GET,/conversations/attributes/{id},getConversationAttribute,Get a conversation attribute,r,1,method,
intercom,PUT,/conversations/attributes/{id},updateConversationAttribute,Update a conversation attribute,w,2,floor,x-pile
intercom,DELETE,/conversations/attributes/{id},deleteConversationAttribute,Delete (archive) a conversation attribute,w,2,floor,x-pile
intercom,POST,/conversations/attributes/{id}/options,createConversationAttributeOption,Add an option to a list conversation attribute,x,3,floor,
intercom,PUT,/conversations/attributes/{id}/options/{option_id},updateConversationAttributeOption,Update an option on a list conversation attribute,w,2,floor,x-pile
intercom,DELETE,/conversations/attributes/{id}/options/{option_id},deleteConversationAttributeOption,Archive an option on a list conversation attribute,w,2,floor,x-pile
intercom,GET,/custom_object_instances/{custom_object_type_identifier},listCustomObjectInstances,List Custom Object Instances,r,1,method,
intercom,POST,/custom_object_instances/{custom_object_type_identifier},createCustomObjectInstances,Create or Update a Custom Object Instance,x,3,floor,
intercom,DELETE,/custom_object_instances/{custom_object_type_identifier},deleteCustomObjectInstancesById,Delete a Custom Object Instance by External ID,w,2,floor,x-pile
intercom,GET,/custom_object_instances/{custom_object_type_identifier}/{custom_object_instance_id},getCustomObjectInstancesById,Get Custom Object Instance by ID,r,1,method,
intercom,DELETE,/custom_object_instances/{custom_object_type_identifier}/{custom_object_instance_id},deleteCustomObjectInstancesByExternalId,Delete a Custom Object Instance by ID,w,2,floor,x-pile
intercom,GET,/data_attributes,lisDataAttributes,List all data attributes,r,1,method,
intercom,POST,/data_attributes,createDataAttribute,Create a data attribute,x,3,floor,
intercom,PUT,/data_attributes/{data_attribute_id},updateDataAttribute,Update a data attribute,w,2,floor,x-pile
intercom,GET,/data_connectors,listDataConnectors,List all data connectors,r,1,method,
intercom,POST,/data_connectors,createDataConnector,Create a data connector,x,3,floor,
intercom,GET,/data_connectors/{id},RetrieveDataConnector,Retrieve a data connector,r,1,method,
intercom,DELETE,/data_connectors/{id},deleteDataConnector,Delete a data connector,w,2,floor,x-pile
intercom,PATCH,/data_connectors/{id},updateDataConnector,Update a data connector,w,2,floor,x-pile
intercom,GET,/data_connectors/{data_connector_id}/execution_results,listDataConnectorExecutionResults,List execution results for a data connector,r,1,method,
intercom,GET,/data_connectors/{data_connector_id}/execution_results/{id},showDataConnectorExecutionResult,Retrieve an execution result,r,1,method,
intercom,GET,/events,lisDataEvents,List all data events,r,1,method,
intercom,POST,/events,createDataEvent,Submit a data event,x,3,floor,
intercom,POST,/events/summaries,dataEventSummaries,Create event summaries,x,3,floor,
intercom,POST,/export/content/data,createDataExport,Create content data export,x,3,floor,
intercom,GET,/export/content/data/{job_identifier},getDataExport,Show content data export,r,1,method,
intercom,POST,/export/cancel/{job_identifier},cancelDataExport,Cancel content data export,x,3,floor,
intercom,GET,/download/content/data/{job_identifier},downloadDataExport,Download content data export,r,1,method,
intercom,GET,/jobs/status/{job_id},jobsStatus,Retrieve job status,r,1,method,
intercom,POST,/messages,createMessage,Create a message,x,3,floor,
intercom,GET,/messages/whatsapp/status,RetrieveWhatsAppMessageStatus,Retrieve WhatsApp message delivery status,r,1,method,
intercom,GET,/messages/status,getWhatsAppMessageStatus,Get statuses of all messages sent based on the specified ruleset_id,r,1,method,
intercom,GET,/news/news_items,listNewsItems,List all news items,r,1,method,
intercom,POST,/news/news_items,createNewsItem,Create a news item,x,3,floor,
intercom,GET,/news/news_items/{news_item_id},retrieveNewsItem,Retrieve a news item,r,1,method,
intercom,PUT,/news/news_items/{news_item_id},updateNewsItem,Update a news item,w,2,yours-noun,evidence
intercom,DELETE,/news/news_items/{news_item_id},deleteNewsItem,Delete a news item,w,2,yours-noun,evidence
intercom,GET,/news/newsfeeds/{newsfeed_id}/items,listLiveNewsfeedItems,List all live newsfeed items,r,1,method,
intercom,GET,/news/newsfeeds,listNewsfeeds,List all newsfeeds,r,1,method,
intercom,GET,/news/newsfeeds/{newsfeed_id},retrieveNewsfeed,Retrieve a newsfeed,r,1,method,
intercom,GET,/notes/{note_id},retrieveNote,Retrieve a note,r,1,method,
intercom,GET,/segments,listSegments,List all segments,r,1,method,
intercom,GET,/segments/{segment_id},retrieveSegment,Retrieve a segment,r,1,method,
intercom,GET,/subscription_types,listSubscriptionTypes,List subscription types,r,1,method,
intercom,POST,/phone_call_redirects,createPhoneSwitch,Create a phone Switch,x,3,floor,
intercom,GET,/calls,listCalls,List all calls,r,1,method,
intercom,GET,/calls/{call_id},showCall,Get a call,r,1,method,
intercom,GET,/calls/{call_id}/recording,showCallRecording,Get call recording by call id,r,1,method,
intercom,GET,/calls/{call_id}/transcript,showCallTranscript,Get call transcript by call id,r,1,method,
intercom,POST,/calls/search,listCallsWithTranscripts,List calls with transcripts,r,1,read-verb,
intercom,GET,/tags,listTags,List all tags,r,1,method,
intercom,POST,/tags,createTag,"Create or update a tag, Tag or untag companies, Tag contacts",x,3,floor,
intercom,GET,/tags/{tag_id},findTag,Find a specific tag,r,1,method,
intercom,DELETE,/tags/{tag_id},deleteTag,Delete tag,w,2,yours-noun,evidence
intercom,GET,/teams,listTeams,List all teams,r,1,method,
intercom,GET,/teams/{team_id},retrieveTeam,Retrieve a team,r,1,method,
intercom,GET,/teams/{team_id}/metrics,getTeamMetrics,Retrieve team metrics,r,1,method,
intercom,GET,/ticket_states,listTicketStates,List all ticket states,r,1,method,
intercom,POST,/ticket_types/{ticket_type_id}/attributes,createTicketTypeAttribute,Create a new attribute for a ticket type,x,3,floor,
intercom,PUT,/ticket_types/{ticket_type_id}/attributes/{attribute_id},updateTicketTypeAttribute,Update an existing attribute for a ticket type,w,2,yours-noun,evidence
intercom,GET,/ticket_types,listTicketTypes,List all ticket types,r,1,method,
intercom,POST,/ticket_types,createTicketType,Create a ticket type,x,3,floor,
intercom,GET,/ticket_types/{ticket_type_id},getTicketType,Retrieve a ticket type,r,1,method,
intercom,PUT,/ticket_types/{ticket_type_id},updateTicketType,Update a ticket type,w,2,yours-noun,evidence
intercom,POST,/tickets/{ticket_id}/reply,replyTicket,Reply to a ticket,x,3,floor,
intercom,POST,/tickets/{ticket_id}/tags,attachTagToTicket,Add tag to a ticket,x,3,floor,
intercom,DELETE,/tickets/{ticket_id}/tags/{tag_id},detachTagFromTicket,Remove tag from a ticket,w,2,yours-noun,evidence
intercom,POST,/tickets/{ticket_id}/linked_conversations,linkConversationToTicket,Link a conversation to a ticket,x,3,floor,
intercom,DELETE,/tickets/{ticket_id}/linked_conversations/{id},unlinkConversationFromTicket,Unlink a conversation from a ticket,w,2,floor,x-pile
intercom,POST,/tickets,createTicket,Create a ticket,x,3,floor,
intercom,POST,/tickets/enqueue,enqueueCreateTicket,Enqueue create ticket,x,3,floor,
intercom,GET,/tickets/{ticket_id},getTicket,Retrieve a ticket,r,1,method,
intercom,PUT,/tickets/{ticket_id},updateTicket,Update a ticket,w,2,yours-noun,evidence
intercom,DELETE,/tickets/{ticket_id},deleteTicket,Delete a ticket,w,2,yours-noun,evidence
intercom,POST,/tickets/{ticket_id}/change_type,changeTicketType,Change ticket type,x,3,floor,
intercom,POST,/tickets/search,searchTickets,Search tickets,r,1,read-verb,
intercom,GET,/visitors,retrieveVisitorWithUserId,Retrieve a visitor with User ID,r,1,method,
intercom,PUT,/visitors,updateVisitor,Update a visitor,w,2,floor,x-pile
intercom,POST,/visitors/convert,convertVisitor,Convert a visitor,x,3,floor,
intercom,GET,/brands,listBrands,List all brands,r,1,method,
intercom,GET,/brands/{id},retrieveBrand,Retrieve a brand,r,1,method,
intercom,GET,/emails,listEmails,List all email settings,r,1,method,
intercom,GET,/emails/{id},retrieveEmail,Retrieve an email setting,r,1,method,
intercom,POST,/fin_voice/register,registerFinVoiceCall,Register a Fin Voice call,x,3,floor,
intercom,GET,/fin_voice/collect/{id},collectFinVoiceCallById,Collect Fin Voice call by ID,r,1,method,
intercom,GET,/fin_voice/external_id/{external_id},collectFinVoiceCallByExternalId,Collect Fin Voice call by external ID,r,1,method,
intercom,GET,/fin_voice/phone_number/{phone_number},collectFinVoiceCallByPhoneNumber,Collect Fin Voice call by phone number,r,1,method,
intercom,GET,/fin_voice/conversation/{conversation_id},collectFinVoiceCallsByConversationId,Collect Fin Voice calls by conversation ID,r,1,method,
intercom,GET,/export/workflows/{id},exportWorkflow,Export a workflow,r,1,method,
canva,GET,/v1/designs/{designId}/analytics,getDesignAnalytics,,r,1,method,
canva,GET,/v1/designs/{designId}/analytics/viewers,getDesignAnalyticsViewers,,r,1,method,
canva,GET,/v1/designs/{designId}/analytics/views-over-time,getDesignAnalyticsViewsOverTime,,r,1,method,
canva,POST,/v1/designs/{designId}/analytics/page-views,getDesignAnalyticsPageViews,,r,1,read-verb,
canva,GET,/v1/designs/{designId}/analytics/links,getDesignAnalyticsLinks,,r,1,method,
canva,GET,/v1/apps/{appId}/jwks,getAppJwks,,r,1,method,
canva,GET,/v1/assets/{assetId},getAsset,,r,1,method,
canva,DELETE,/v1/assets/{assetId},deleteAsset,,w,2,yours-noun,evidence
canva,PATCH,/v1/assets/{assetId},updateAsset,,w,2,yours-noun,evidence
canva,POST,/v1/asset-uploads,CreateAssetUploadJob,,x,3,floor,
canva,GET,/v1/asset-uploads/{jobId},GetAssetUploadJob,,r,1,method,
canva,POST,/v1/url-asset-uploads,createUrlAssetUploadJob,,x,3,floor,
canva,GET,/v1/url-asset-uploads/{jobId},getUrlAssetUploadJob,,r,1,method,
canva,POST,/v1/autofills,createDesignAutofillJob,,x,3,floor,
canva,GET,/v1/autofills/{jobId},getDesignAutofillJob,,r,1,method,
canva,GET,/v1/brand-templates,listBrandTemplates,,r,1,method,
canva,POST,/v1/brand-templates,publishBrandTemplate,,x,3,floor,
canva,GET,/v1/brand-templates/{brandTemplateId},getBrandTemplate,,r,1,method,
canva,GET,/v1/brand-templates/{brandTemplateId}/dataset,getBrandTemplateDataset,,r,1,method,
canva,POST,/v1/comments,createComment,,x,3,floor,
canva,GET,/v1/designs/{designId}/comments/{threadId}/replies,listReplies,,r,1,method,
canva,POST,/v1/designs/{designId}/comments/{threadId}/replies,createReply,,x,3,floor,
canva,GET,/v1/designs/{designId}/comments/{threadId},getThread,,r,1,method,
canva,GET,/v1/designs/{designId}/comments/{threadId}/replies/{replyId},getReply,,r,1,method,
canva,POST,/v1/designs/{designId}/comments,createThread,,x,3,floor,
canva,GET,/v1/connect/keys,getSigningPublicKeys,,r,1,method,
canva,GET,/v1/designs,listDesigns,,r,1,method,
canva,POST,/v1/designs,createDesign,,x,3,floor,
canva,GET,/v1/designs/{designId},getDesign,,r,1,method,
canva,GET,/v1/designs/{designId}/pages,getDesignPages,,r,1,method,
canva,GET,/v1/designs/{designId}/export-formats,getDesignExportFormats,,r,1,method,
canva,GET,/v1/designs/{designId}/dataset,getDesignDataset,,r,1,method,
canva,POST,/v1/print-partner/designs,createPrintPartnerDesign,,x,3,floor,
canva,GET,/v1/print-partner/designs/{designId},getPrintPartnerDesign,,r,1,method,
canva,POST,/v1/imports,createDesignImportJob,,x,3,floor,
canva,GET,/v1/imports/{jobId},getDesignImportJob,,r,1,method,
canva,POST,/v1/url-imports,createUrlImportJob,,x,3,floor,
canva,GET,/v1/url-imports/{jobId},getUrlImportJob,,r,1,method,
canva,POST,/v1/exports,createDesignExportJob,,x,3,floor,
canva,POST,/v1/print-partner/exports,createPrintPartnerDesignExportJob,,x,3,floor,
canva,GET,/v1/exports/{exportId},getDesignExportJob,,r,1,method,
canva,GET,/v1/folders/{folderId},getFolder,,r,1,method,
canva,DELETE,/v1/folders/{folderId},deleteFolder,,w,2,yours-noun,evidence
canva,PATCH,/v1/folders/{folderId},updateFolder,,w,2,yours-noun,evidence
canva,GET,/v1/folders/{folderId}/items,listFolderItems,,r,1,method,
canva,POST,/v1/folders/move,moveFolderItem,,x,3,floor,
canva,POST,/v1/folders,createFolder,,x,3,floor,
canva,POST,/v1/merges,createDesignMergeJob,,x,3,floor,
canva,GET,/v1/merges/{jobId},getDesignMergeJob,,r,1,method,
canva,POST,/v1/oauth/token,exchangeAccessToken,,x,3,floor,
canva,POST,/v1/oauth/introspect,introspectToken,,x,3,floor,
canva,POST,/v1/oauth/revoke,revokeTokens,,x,3,floor,
canva,GET,/v1/oidc/jwks,getOidcJwks,,r,1,method,
canva,GET,/v1/oidc/userinfo,userInfo,,r,1,method,
canva,POST,/v1/resizes,createDesignResizeJob,,x,3,floor,
canva,GET,/v1/resizes/{jobId},getDesignResizeJob,,r,1,method,
canva,GET,/v1/users/me,usersMe,,r,1,method,
canva,GET,/v1/users/me/capabilities,getUserCapabilities,,r,1,method,
canva,GET,/v1/users/me/profile,getUserProfile,,r,1,method,
figma,GET,/v1/files/{file_key},getFile,Get file JSON,r,1,method,
figma,GET,/v1/files/{file_key}/nodes,getFileNodes,Get file JSON for specific nodes,r,1,method,
figma,GET,/v1/images/{file_key},getImages,Render images of file nodes,r,1,method,
figma,GET,/v1/files/{file_key}/images,getImageFills,Get image fills,r,1,method,
figma,GET,/v1/files/{file_key}/meta,getFileMeta,Get file metadata,r,1,method,
figma,GET,/v1/teams/{team_id}/projects,getTeamProjects,[Deprecated] Get projects in a team,r,1,method,
figma,GET,/v1/projects/{project_id}/meta,getProjectMeta,[Deprecated] Get project metadata,r,1,method,
figma,GET,/v1/projects/{project_id}/files,getProjectFiles,[Deprecated] Get files in a project,r,1,method,
figma,GET,/v2/teams/{team_id}/folders,getTeamFolders,Get top-level folders in a team,r,1,method,
figma,GET,/v2/folders/{folder_id}/folders,getFolderFolders,Get subfolders in a folder,r,1,method,
figma,GET,/v2/folders/{folder_id}/files,getFolderFiles,Get files in a folder,r,1,method,
figma,GET,/v2/folders/{folder_id}/meta,getFolderMeta,Get folder metadata,r,1,method,
figma,GET,/v1/files/{file_key}/versions,getFileVersions,Get versions of a file,r,1,method,
figma,GET,/v1/files/{file_key}/comments,getComments,Get comments in a file,r,1,method,
figma,POST,/v1/files/{file_key}/comments,postComment,Add a comment to a file,x,3,floor,
figma,DELETE,/v1/files/{file_key}/comments/{comment_id},deleteComment,Delete a comment,w,2,yours-noun,evidence
figma,GET,/v1/files/{file_key}/comments/{comment_id}/reactions,getCommentReactions,Get reactions for a comment,r,1,method,
figma,POST,/v1/files/{file_key}/comments/{comment_id}/reactions,postCommentReaction,Add a reaction to a comment,x,3,floor,
figma,DELETE,/v1/files/{file_key}/comments/{comment_id}/reactions,deleteCommentReaction,Delete a reaction,w,2,floor,x-pile
figma,GET,/v1/me,getMe,Get current user,r,1,method,
figma,GET,/v1/teams/{team_id}/components,getTeamComponents,Get team components,r,1,method,
figma,GET,/v1/files/{file_key}/components,getFileComponents,Get file components,r,1,method,
figma,GET,/v1/components/{key},getComponent,Get component,r,1,method,
figma,GET,/v1/teams/{team_id}/component_sets,getTeamComponentSets,Get team component sets,r,1,method,
figma,GET,/v1/files/{file_key}/component_sets,getFileComponentSets,Get file component sets,r,1,method,
figma,GET,/v1/component_sets/{key},getComponentSet,Get component set,r,1,method,
figma,GET,/v1/teams/{team_id}/styles,getTeamStyles,Get team styles,r,1,method,
figma,GET,/v1/files/{file_key}/styles,getFileStyles,Get file styles,r,1,method,
figma,GET,/v1/styles/{key},getStyle,Get style,r,1,method,
figma,GET,/v2/webhooks,getWebhooks,Get webhooks by context or plan,r,1,method,
figma,POST,/v2/webhooks,postWebhook,Create a webhook,x,3,floor,
figma,GET,/v2/webhooks/{webhook_id},getWebhook,Get a webhook,r,1,method,
figma,PUT,/v2/webhooks/{webhook_id},putWebhook,Update a webhook,w,2,yours-noun,evidence
figma,DELETE,/v2/webhooks/{webhook_id},deleteWebhook,Delete a webhook,w,2,yours-noun,evidence
figma,GET,/v2/teams/{team_id}/webhooks,getTeamWebhooks,[Deprecated] Get team webhooks,r,1,method,
