token,position,providers,ops_total,raw_get,raw_post,raw_put,raw_patch,raw_delete,raw_head,raw_options,perprov_get,perprov_post,perprov_put,perprov_patch,perprov_delete,perprov_head,perprov_options
byte,opid,4,13,1,12,0,0,0,0,0,1,3,0,0,0,0,0
community,opid,4,13,6,3,3,0,1,0,0,4,1,2,0,1,0,0
deposit,opid,4,13,3,9,1,0,0,0,0,2,2,1,0,0,0,0
direction,path,4,13,9,4,0,0,0,0,0,4,1,0,0,0,0,0
funding,path,4,13,8,5,0,0,0,0,0,2,3,0,0,0,0,0
guide,opid,4,13,8,2,2,0,1,0,0,3,1,2,0,1,0,0
insert,path,4,13,1,12,0,0,0,0,0,1,4,0,0,0,0,0
journey,opid,4,13,8,2,2,0,1,0,0,3,2,1,0,1,0,0
learning,opid,4,13,8,2,1,1,1,0,0,4,1,1,1,1,0,0
mapped,opid,4,13,8,1,0,4,0,0,0,3,1,0,1,0,0,0
not,opid,4,13,5,4,2,0,2,0,0,2,3,2,0,1,0,0
problem,path,4,13,6,5,1,1,0,0,0,3,2,1,1,0,0,0
recently,opid,4,13,12,0,0,0,1,0,0,3,0,0,0,1,0,0
signed,opid,4,13,4,6,0,3,0,0,0,3,1,0,2,0,0,0
static,opid,4,13,4,7,1,0,1,0,0,3,2,1,0,1,0,0
trusted,opid,4,13,4,5,1,1,2,0,0,3,1,1,1,2,0,0
universal,path,4,13,7,3,0,0,2,1,0,4,2,0,0,2,1,0
upgrade,lead,4,13,0,10,3,0,0,0,0,0,4,1,0,0,0,0
violation,opid,4,13,8,5,0,0,0,0,0,4,4,0,0,0,0,0
aggregation,path,4,12,3,7,1,0,1,0,0,3,2,1,0,1,0,0
atm,path,4,12,11,0,0,0,0,1,0,4,0,0,0,0,1,0
built,opid,4,12,7,5,0,0,0,0,0,3,3,0,0,0,0,0
challenge,opid,4,12,2,8,2,0,0,0,0,2,3,2,0,0,0,0
configure,path,4,12,1,7,4,0,0,0,0,1,4,1,0,0,0,0
csr,opid,4,12,7,2,1,1,1,0,0,3,1,1,1,1,0,0
dependent,path,4,12,7,3,1,0,1,0,0,4,2,1,0,1,0,0
difference,path,4,12,10,2,0,0,0,0,0,3,2,0,0,0,0,0
election,path,4,12,12,0,0,0,0,0,0,4,0,0,0,0,0,0
failure,opid,4,12,4,7,0,0,1,0,0,3,2,0,0,1,0,0
human,opid,4,12,4,7,0,0,1,0,0,3,2,0,0,1,0,0
me,lead,4,12,8,0,3,1,0,0,0,4,0,1,1,0,0,0
meter,opid,4,12,7,5,0,0,0,0,0,3,2,0,0,0,0,0
meter,path,4,12,7,5,0,0,0,0,0,3,2,0,0,0,0,0
moderation,opid,4,12,0,11,1,0,0,0,0,0,4,1,0,0,0,0
outgoing,path,4,12,6,5,0,0,1,0,0,3,2,0,0,1,0,0
sms,lead,4,12,2,7,1,1,1,0,0,1,4,1,1,1,0,0
stored,path,4,12,5,5,1,0,1,0,0,3,2,1,0,1,0,0
vat,opid,4,12,7,5,0,0,0,0,0,3,2,0,0,0,0,0
wiki,path,4,12,8,1,1,1,1,0,0,3,1,1,1,1,0,0
appliance,opid,4,11,4,5,2,0,0,0,0,2,3,1,0,0,0,0
appliance,path,4,11,4,5,2,0,0,0,0,2,3,1,0,0,0,0
ca,opid,4,11,4,6,0,0,1,0,0,3,3,0,0,1,0,0
crawl,opid,4,11,8,3,0,0,0,0,0,3,2,0,0,0,0,0
crawl,path,4,11,8,3,0,0,0,0,0,3,2,0,0,0,0,0
csr,path,4,11,7,1,1,1,1,0,0,3,1,1,1,1,0,0
failure,path,4,11,3,7,0,0,1,0,0,2,2,0,0,1,0,0
finalize,opid,4,11,0,9,2,0,0,0,0,0,3,2,0,0,0,0
forward,opid,4,11,3,3,2,2,1,0,0,2,2,2,1,1,0,0
friend,opid,4,11,6,5,0,0,0,0,0,4,1,0,0,0,0,0
language,lead,4,11,2,7,1,0,1,0,0,1,4,1,0,1,0,0
net,opid,4,11,10,1,0,0,0,0,0,4,1,0,0,0,0,0
ordering,path,4,11,5,5,1,0,0,0,0,2,3,1,0,0,0,0
paginated,opid,4,11,11,0,0,0,0,0,0,4,0,0,0,0,0,0
production,opid,4,11,2,9,0,0,0,0,0,2,2,0,0,0,0,0
programme,path,4,11,11,0,0,0,0,0,0,4,0,0,0,0,0,0
race,path,4,11,9,2,0,0,0,0,0,4,1,0,0,0,0,0
rental,path,4,11,5,4,1,0,1,0,0,3,2,1,0,1,0,0
requirement,path,4,11,8,3,0,0,0,0,0,4,2,0,0,0,0,0
rule,lead,4,11,8,0,1,0,2,0,0,4,0,1,0,2,0,0
scan,lead,4,11,6,5,0,0,0,0,0,1,3,0,0,0,0,0
trip,path,4,11,10,1,0,0,0,0,0,4,1,0,0,0,0,0
warmup,path,4,11,3,3,4,0,1,0,0,2,2,1,0,1,0,0
blacklist,opid,4,10,4,3,1,0,2,0,0,3,3,1,0,2,0,0
city,opid,4,10,10,0,0,0,0,0,0,4,0,0,0,0,0,0
counter,opid,4,10,8,1,0,1,0,0,0,3,1,0,1,0,0,0
crypto,path,4,10,6,4,0,0,0,0,0,3,2,0,0,0,0,0
datacenter,path,4,10,8,2,0,0,0,0,0,4,2,0,0,0,0,0
emergency,opid,4,10,1,5,2,0,2,0,0,1,3,2,0,2,0,0
emergency,path,4,10,1,6,2,0,1,0,0,1,3,2,0,1,0,0
healthcheck,path,4,10,6,3,0,0,1,0,0,3,2,0,0,1,0,0
hosted,path,4,10,3,6,0,0,1,0,0,2,3,0,0,1,0,0
inline,opid,4,10,3,5,1,0,1,0,0,2,3,1,0,1,0,0
observation,opid,4,10,8,2,0,0,0,0,0,3,1,0,0,0,0,0
observation,path,4,10,8,2,0,0,0,0,0,3,1,0,0,0,0,0
params,path,4,10,7,3,0,0,0,0,0,2,2,0,0,0,0,0
parties,path,4,10,10,0,0,0,0,0,0,4,0,0,0,0,0,0
password,lead,4,10,2,8,0,0,0,0,0,2,3,0,0,0,0,0
poi,path,4,10,6,2,0,1,1,0,0,3,2,0,1,1,0,0
point,lead,4,10,7,1,0,1,1,0,0,3,1,0,1,1,0,0
scenario,opid,4,10,5,3,1,0,1,0,0,3,2,1,0,1,0,0
speech,opid,4,10,4,6,0,0,0,0,0,2,3,0,0,0,0,0
subscribed,path,4,10,0,6,3,0,1,0,0,0,3,1,0,1,0,0
trip,opid,4,10,9,1,0,0,0,0,0,4,1,0,0,0,0,0
used,lead,4,10,4,6,0,0,0,0,0,2,3,0,0,0,0,0
valid,opid,4,10,7,3,0,0,0,0,0,3,2,0,0,0,0,0
10,opid,4,9,3,5,0,0,1,0,0,3,1,0,0,1,0,0
anonymize,path,4,9,1,6,2,0,0,0,0,1,2,2,0,0,0,0
arrival,path,4,9,9,0,0,0,0,0,0,4,0,0,0,0,0,0
ban,path,4,9,2,4,0,0,3,0,0,1,4,0,0,3,0,0
delay,path,4,9,4,1,2,1,1,0,0,4,1,2,1,1,0,0
deny,lead,4,9,6,2,0,0,1,0,0,1,2,0,0,1,0,0
enrollment,path,4,9,4,5,0,0,0,0,0,3,2,0,0,0,0,0
equipment,opid,4,9,7,2,0,0,0,0,0,3,2,0,0,0,0,0
heartbeat,opid,4,9,3,6,0,0,0,0,0,3,2,0,0,0,0,0
interaction,opid,4,9,6,2,1,0,0,0,0,3,2,1,0,0,0,0
liveness,opid,4,9,6,3,0,0,0,0,0,3,2,0,0,0,0,0
liveness,path,4,9,6,3,0,0,0,0,0,3,2,0,0,0,0,0
markdown,path,4,9,3,4,1,0,1,0,0,3,3,1,0,1,0,0
offline,path,4,9,4,3,1,0,1,0,0,2,3,1,0,1,0,0
operating,opid,4,9,8,1,0,0,0,0,0,3,1,0,0,0,0,0
region,lead,4,9,9,0,0,0,0,0,0,4,0,0,0,0,0,0
registered,opid,4,9,4,2,1,0,2,0,0,3,2,1,0,1,0,0
reorder,lead,4,9,0,5,4,0,0,0,0,0,2,2,0,0,0,0
see,lead,4,9,9,0,0,0,0,0,0,4,0,0,0,0,0,0
setting,lead,4,9,4,1,4,0,0,0,0,2,1,3,0,0,0,0
signup,path,4,9,1,7,0,0,0,0,1,1,4,0,0,0,0,1
train,lead,4,9,2,7,0,0,0,0,0,1,4,0,0,0,0,0
unfollow,opid,4,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0
vote,opid,4,9,4,3,0,0,2,0,0,4,3,0,0,2,0,0
addon,lead,4,8,6,0,1,0,1,0,0,4,0,1,0,1,0,0
age,path,4,8,6,1,0,1,0,0,0,4,1,0,1,0,0,0
air,opid,4,8,6,2,0,0,0,0,0,4,1,0,0,0,0,0
approved,path,4,8,6,0,1,0,1,0,0,4,0,1,0,1,0,0
ban,opid,4,8,2,4,0,0,2,0,0,1,4,0,0,2,0,0
config,lead,4,8,4,2,1,0,1,0,0,3,1,1,0,1,0,0
decode,path,4,8,5,3,0,0,0,0,0,3,2,0,0,0,0,0
departure,opid,4,8,8,0,0,0,0,0,0,4,0,0,0,0,0,0
difference,opid,4,8,2,6,0,0,0,0,0,2,3,0,0,0,0,0
dismiss,opid,4,8,0,8,0,0,0,0,0,0,4,0,0,0,0,0
end,lead,4,8,2,2,2,1,1,0,0,1,2,2,1,1,0,0
exec,path,4,8,2,6,0,0,0,0,0,2,4,0,0,0,0,0
force,opid,4,8,0,8,0,0,0,0,0,0,4,0,0,0,0,0
frequency,path,4,8,8,0,0,0,0,0,0,4,0,0,0,0,0,0
hidden,path,4,8,3,3,1,0,1,0,0,3,2,1,0,1,0,0
installation,opid,4,8,5,1,0,0,2,0,0,2,1,0,0,2,0,0
installation,path,4,8,6,1,0,0,1,0,0,3,1,0,0,1,0,0
letter,opid,4,8,6,2,0,0,0,0,0,4,2,0,0,0,0,0
marker,path,4,8,3,2,2,0,1,0,0,3,2,2,0,1,0,0
month,opid,4,8,7,0,0,1,0,0,0,4,0,0,1,0,0,0
nearby,path,4,8,8,0,0,0,0,0,0,4,0,0,0,0,0,0
office,opid,4,8,5,1,1,1,0,0,0,4,1,1,1,0,0,0
operating,path,4,8,7,1,0,0,0,0,0,3,1,0,0,0,0,0
or,path,4,8,4,2,0,0,2,0,0,3,2,0,0,1,0,0
owned,path,4,8,8,0,0,0,0,0,0,4,0,0,0,0,0,0
pickup,path,4,8,5,1,1,0,1,0,0,3,1,1,0,1,0,0
poll,lead,4,8,0,8,0,0,0,0,0,0,4,0,0,0,0,0
purge,path,4,8,2,4,1,1,0,0,0,2,2,1,1,0,0,0
reputation,opid,4,8,4,2,2,0,0,0,0,4,2,1,0,0,0,0
synonym,path,4,8,5,1,1,0,1,0,0,4,1,1,0,1,0,0
transformation,path,4,8,4,1,1,2,0,0,0,3,1,1,2,0,0,0
valid,path,4,8,4,4,0,0,0,0,0,2,3,0,0,0,0,0
{name},path,4,7,6,1,0,0,0,0,0,4,1,0,0,0,0,0
accepted,path,4,7,2,3,2,0,0,0,0,1,3,1,0,0,0,0
age,opid,4,7,6,0,0,1,0,0,0,4,0,0,1,0,0,0
barcode,path,4,7,5,2,0,0,0,0,0,3,2,0,0,0,0,0
between,opid,4,7,5,1,1,0,0,0,0,2,1,1,0,0,0,0
common,opid,4,7,3,2,0,1,1,0,0,3,2,0,1,1,0,0
decline,lead,4,7,0,6,0,0,1,0,0,0,3,0,0,1,0,0
distribute,opid,4,7,0,7,0,0,0,0,0,0,4,0,0,0,0,0
empty,opid,4,7,0,5,0,0,2,0,0,0,2,0,0,2,0,0
ephemeral,path,4,7,0,7,0,0,0,0,0,0,4,0,0,0,0,0
grant,lead,4,7,0,7,0,0,0,0,0,0,4,0,0,0,0,0
impact,path,4,7,3,4,0,0,0,0,0,2,3,0,0,0,0,0
latest,lead,4,7,7,0,0,0,0,0,0,4,0,0,0,0,0,0
lifetime,opid,4,7,5,2,0,0,0,0,0,3,1,0,0,0,0,0
matching,opid,4,7,5,2,0,0,0,0,0,3,2,0,0,0,0,0
month,path,4,7,6,0,0,1,0,0,0,4,0,0,1,0,0,0
name},path,4,7,3,3,1,0,0,0,0,3,1,1,0,0,0,0
not,path,4,7,4,2,1,0,0,0,0,3,1,1,0,0,0,0
opted,opid,4,7,4,2,1,0,0,0,0,3,1,1,0,0,0,0
opted,path,4,7,4,2,1,0,0,0,0,3,1,1,0,0,0,0
played,path,4,7,4,2,0,0,1,0,0,2,2,0,0,1,0,0
priorities,opid,4,7,5,1,1,0,0,0,0,4,1,1,0,0,0,0
reactivate,opid,4,7,0,7,0,0,0,0,0,0,4,0,0,0,0,0
rebuild,opid,4,7,1,6,0,0,0,0,0,1,4,0,0,0,0,0
reorder,path,4,7,0,7,0,0,0,0,0,0,4,0,0,0,0,0
reserve,opid,4,7,0,7,0,0,0,0,0,0,4,0,0,0,0,0
reserve,path,4,7,0,6,1,0,0,0,0,0,3,1,0,0,0,0
rss,path,4,7,7,0,0,0,0,0,0,4,0,0,0,0,0,0
unarchive,lead,4,7,0,4,1,0,2,0,0,0,2,1,0,1,0,0
unlike,lead,4,7,0,0,2,0,5,0,0,0,0,2,0,3,0,0
weight,path,4,7,2,5,0,0,0,0,0,1,3,0,0,0,0,0
withdraw,opid,4,7,1,4,1,0,1,0,0,1,3,1,0,1,0,0
about,opid,4,6,5,0,0,1,0,0,0,4,0,0,1,0,0,0
anonymous,opid,4,6,2,2,1,0,1,0,0,2,2,1,0,1,0,0
archived,opid,4,6,4,1,0,0,1,0,0,3,1,0,0,1,0,0
at,path,4,6,1,3,2,0,0,0,0,1,2,1,0,0,0,0
country,lead,4,6,5,1,0,0,0,0,0,4,1,0,0,0,0,0
estimate,lead,4,6,3,3,0,0,0,0,0,2,3,0,0,0,0,0
expand,opid,4,6,5,1,0,0,0,0,0,3,1,0,0,0,0,0
expand,path,4,6,5,1,0,0,0,0,0,3,1,0,0,0,0,0
expiry,path,4,6,2,2,2,0,0,0,0,2,2,2,0,0,0,0
family,path,4,6,6,0,0,0,0,0,0,4,0,0,0,0,0,0
flush,opid,4,6,0,2,1,0,3,0,0,0,2,1,0,1,0,0
fork,lead,4,6,1,5,0,0,0,0,0,1,3,0,0,0,0,0
full,lead,4,6,2,3,1,0,0,0,0,2,2,1,0,0,0,0
geocode,lead,4,6,6,0,0,0,0,0,0,4,0,0,0,0,0,0
hash,path,4,6,3,3,0,0,0,0,0,2,2,0,0,0,0,0
industries,path,4,6,5,0,1,0,0,0,0,4,0,1,0,0,0,0
initial,opid,4,6,3,1,2,0,0,0,0,2,1,2,0,0,0,0
metadata,lead,4,6,6,0,0,0,0,0,0,4,0,0,0,0,0,0
missing,opid,4,6,4,2,0,0,0,0,0,2,2,0,0,0,0,0
opt,lead,4,6,0,5,1,0,0,0,0,0,3,1,0,0,0,0
percentile,opid,4,6,5,1,0,0,0,0,0,3,1,0,0,0,0,0
percentile,path,4,6,5,1,0,0,0,0,0,3,1,0,0,0,0,0
played,opid,4,6,4,2,0,0,0,0,0,2,2,0,0,0,0,0
process,lead,4,6,0,6,0,0,0,0,0,0,4,0,0,0,0,0
profit,opid,4,6,6,0,0,0,0,0,0,4,0,0,0,0,0,0
psd,path,4,6,4,2,0,0,0,0,0,2,2,0,0,0,0,0
redact,opid,4,6,0,6,0,0,0,0,0,0,4,0,0,0,0,0
render,lead,4,6,2,4,0,0,0,0,0,1,3,0,0,0,0,0
shutdown,opid,4,6,0,6,0,0,0,0,0,0,4,0,0,0,0,0
sum,opid,4,6,5,1,0,0,0,0,0,3,1,0,0,0,0,0
unlike,opid,4,6,0,0,2,0,4,0,0,0,0,2,0,3,0,0
unlink,opid,4,6,0,3,1,0,2,0,0,0,2,1,0,1,0,0
unpublish,lead,4,6,0,1,3,0,2,0,0,0,1,1,0,2,0,0
userinfo,path,4,6,5,0,1,0,0,0,0,4,0,1,0,0,0,0
variation,opid,4,6,3,2,1,0,0,0,0,2,2,1,0,0,0,0
without,path,4,6,3,3,0,0,0,0,0,3,2,0,0,0,0,0
yaml,opid,4,6,5,0,1,0,0,0,0,4,0,1,0,0,0,0
accessible,opid,4,5,4,1,0,0,0,0,0,3,1,0,0,0,0,0
accessible,path,4,5,4,1,0,0,0,0,0,3,1,0,0,0,0,0
accuracy,path,4,5,3,2,0,0,0,0,0,2,2,0,0,0,0,0
amount,path,4,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0
applied,path,4,5,3,2,0,0,0,0,0,2,2,0,0,0,0,0
assignee,path,4,5,1,2,2,0,0,0,0,1,1,2,0,0,0,0
cached,path,4,5,4,0,0,0,1,0,0,4,0,0,0,1,0,0
categorize,lead,4,5,1,2,1,1,0,0,0,1,2,1,1,0,0,0
choice,opid,4,5,4,1,0,0,0,0,0,3,1,0,0,0,0,0
commit,lead,4,5,1,4,0,0,0,0,0,1,3,0,0,0,0,0
completion,opid,4,5,1,4,0,0,0,0,0,1,3,0,0,0,0,0
cycle,opid,4,5,3,2,0,0,0,0,0,2,2,0,0,0,0,0
decrypt,opid,4,5,0,5,0,0,0,0,0,0,4,0,0,0,0,0
demand,path,4,5,1,4,0,0,0,0,0,1,3,0,0,0,0,0
down,opid,4,5,3,2,0,0,0,0,0,2,2,0,0,0,0,0
encoding,path,4,5,2,1,1,0,1,0,0,2,1,1,0,1,0,0
encrypt,path,4,5,0,4,1,0,0,0,0,0,3,1,0,0,0,0
energy,path,4,5,4,1,0,0,0,0,0,3,1,0,0,0,0,0
expire,lead,4,5,0,3,0,0,2,0,0,0,3,0,0,1,0,0
filter,lead,4,5,1,4,0,0,0,0,0,1,3,0,0,0,0,0
financial,opid,4,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0
flag,lead,4,5,0,4,1,0,0,0,0,0,4,1,0,0,0,0
flush,path,4,5,0,3,1,0,1,0,0,0,2,1,0,1,0,0
geocode,opid,4,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0
hide,lead,4,5,0,2,1,0,2,0,0,0,2,1,0,1,0,0
invalidate,lead,4,5,0,2,2,0,1,0,0,0,2,1,0,1,0,0
jira,opid,4,5,1,3,1,0,0,0,0,1,3,1,0,0,0,0
monthly,opid,4,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0
onboarding,opid,4,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0
onboarding,path,4,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0
original,path,4,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0
os,path,4,5,4,1,0,0,0,0,0,4,1,0,0,0,0,0
predict,lead,4,5,2,3,0,0,0,0,0,1,3,0,0,0,0,0
previous,opid,4,5,2,3,0,0,0,0,0,2,2,0,0,0,0,0
previous,path,4,5,2,3,0,0,0,0,0,2,2,0,0,0,0,0
provide,lead,4,5,1,4,0,0,0,0,0,1,3,0,0,0,0,0
rebuild,lead,4,5,0,5,0,0,0,0,0,0,4,0,0,0,0,0
rebuild,path,4,5,0,5,0,0,0,0,0,0,4,0,0,0,0,0
transcript,path,4,5,3,1,1,0,0,0,0,3,1,1,0,0,0,0
uninstall,lead,4,5,0,3,0,0,2,0,0,0,3,0,0,1,0,0
withdraw,lead,4,5,0,3,1,0,1,0,0,0,3,1,0,1,0,0
best,opid,4,4,3,1,0,0,0,0,0,3,1,0,0,0,0,0
cached,opid,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0
capture,lead,4,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0
checkin,opid,4,4,2,0,1,0,1,0,0,2,0,1,0,1,0,0
compile,opid,4,4,1,3,0,0,0,0,0,1,3,0,0,0,0,0
configured,path,4,4,3,1,0,0,0,0,0,3,1,0,0,0,0,0
decrypt,path,4,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0
descriptor,path,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0
dictionary,opid,4,4,3,1,0,0,0,0,0,3,1,0,0,0,0,0
dictionary,path,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0
encrypt,lead,4,4,0,3,1,0,0,0,0,0,3,1,0,0,0,0
exchange,lead,4,4,1,3,0,0,0,0,0,1,3,0,0,0,0,0
expiration,opid,4,4,1,3,0,0,0,0,0,1,3,0,0,0,0,0
expiration,path,4,4,1,3,0,0,0,0,0,1,3,0,0,0,0,0
finish,opid,4,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0
has,path,4,4,2,1,1,0,0,0,0,2,1,1,0,0,0,0
hide,path,4,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0
inactive,path,4,4,2,2,0,0,0,0,0,2,2,0,0,0,0,0
init,opid,4,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0
manage,opid,4,4,1,0,2,1,0,0,0,1,0,2,1,0,0,0
min,path,4,4,2,2,0,0,0,0,0,2,2,0,0,0,0,0
override,lead,4,4,0,1,3,0,0,0,0,0,1,3,0,0,0,0
preview,lead,4,4,2,2,0,0,0,0,0,2,2,0,0,0,0,0
purpose,path,4,4,2,1,1,0,0,0,0,2,1,1,0,0,0,0
reopen,path,4,4,0,2,2,0,0,0,0,0,2,2,0,0,0,0
reserve,lead,4,4,0,3,1,0,0,0,0,0,3,1,0,0,0,0
reverse,lead,4,4,2,2,0,0,0,0,0,2,2,0,0,0,0,0
scanner,opid,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0
spec,lead,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0
swap,path,4,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0
undo,opid,4,4,0,2,0,0,2,0,0,0,2,0,0,2,0,0
unlock,lead,4,4,1,3,0,0,0,0,0,1,3,0,0,0,0,0
unread,opid,4,4,0,3,1,0,0,0,0,0,3,1,0,0,0,0
void,lead,4,4,0,3,1,0,0,0,0,0,3,1,0,0,0,0
welcome,path,4,4,2,2,0,0,0,0,0,2,2,0,0,0,0,0
io,path,3,454,230,47,52,52,73,0,0,3,3,2,2,2,0,0
k,path,3,429,217,43,49,49,71,0,0,1,2,1,1,2,0,0
ipam,opid,3,285,91,65,43,43,43,0,0,3,3,2,2,2,0,0
ipam,path,3,285,91,65,43,43,43,0,0,3,3,2,2,2,0,0
iam,path,3,261,75,182,3,0,1,0,0,2,3,2,0,1,0,0
compute,path,3,243,114,55,27,20,27,0,0,1,3,1,1,1,0,0
lab,path,3,221,74,60,30,28,29,0,0,3,2,2,2,2,0,0
msg,path,3,221,116,11,82,0,12,0,0,3,2,1,0,2,0,0
frontend,path,3,185,5,180,0,0,0,0,0,2,2,0,0,0,0,0
site,lead,3,171,59,44,38,11,19,0,0,3,2,2,2,2,0,0
put,path,3,167,2,160,5,0,0,0,0,1,2,2,0,0,0,0
database,lead,3,160,77,31,25,9,17,1,0,3,3,3,3,3,1,0
transit,opid,3,143,69,72,0,0,2,0,0,2,2,0,0,1,0,0
storage,lead,3,132,61,26,19,8,18,0,0,3,3,3,2,3,0,0
associate,lead,3,128,0,98,28,2,0,0,0,0,3,3,1,0,0,0
container,lead,3,121,44,61,6,1,8,1,0,3,3,2,1,3,1,0
disassociate,lead,3,121,0,82,1,2,36,0,0,0,2,1,1,3,0,0
board,opid,3,115,52,15,42,0,6,0,0,3,3,2,0,2,0,0
circuit,opid,3,114,42,15,21,15,21,0,0,3,3,3,3,3,0,0
circuit,path,3,114,42,15,21,15,21,0,0,3,3,3,3,3,0,0
directory,lead,3,114,44,26,13,12,19,0,0,3,1,2,1,2,0,0
peering,path,3,111,51,32,12,3,13,0,0,3,3,1,2,2,0,0
fleet,opid,3,109,23,76,5,1,4,0,0,3,2,2,1,2,0,0
scale,path,3,105,37,53,7,5,3,0,0,2,2,2,2,1,0,0
ec,path,3,104,1,102,0,1,0,0,0,1,1,0,1,0,0,0
farm,path,3,104,22,80,1,1,0,0,0,2,2,1,1,0,0,0
policy,lead,3,102,39,35,13,0,13,2,0,2,3,1,0,2,1,0
logging,opid,3,101,32,48,10,4,7,0,0,2,2,3,1,2,0,0
object,lead,3,98,39,19,21,0,19,0,0,2,2,1,0,1,0,0
peering,opid,3,96,46,24,10,4,12,0,0,3,2,1,2,3,0,0
alpha,opid,3,95,47,10,11,11,16,0,0,2,2,1,1,1,0,0
alt,opid,3,91,45,14,13,5,14,0,0,2,3,2,1,2,0,0
scale,opid,3,86,31,40,7,5,3,0,0,2,2,2,2,1,0,0
youtube,path,3,85,34,27,11,0,13,0,0,3,1,1,0,1,0,0
{resource,path,3,82,6,2,2,4,68,0,0,2,2,1,2,2,0,0
deployment,lead,3,76,30,23,7,3,8,5,0,2,2,1,2,2,1,0
lake,path,3,74,28,20,9,8,9,0,0,2,3,1,1,1,0,0
azure,path,3,71,35,12,9,5,10,0,0,2,3,1,1,2,0,0
cidr,opid,3,71,31,35,1,1,3,0,0,2,3,1,1,2,0,0
expense,lead,3,68,42,16,4,2,4,0,0,3,3,3,1,3,0,0
subnet,opid,3,66,28,34,2,0,2,0,0,3,2,1,0,1,0,0
goal,path,3,63,32,16,8,1,6,0,0,3,3,3,1,2,0,0
lab,opid,3,62,22,16,8,8,8,0,0,3,2,2,2,2,0,0
verified,path,3,62,30,30,0,1,1,0,0,2,3,0,1,1,0,0
alarm,opid,3,61,23,34,1,0,3,0,0,2,3,1,0,2,0,0
relay,path,3,61,23,16,8,4,10,0,0,2,3,1,2,2,0,0
drive,lead,3,60,26,15,0,9,10,0,0,3,2,0,2,2,0,0
finding,path,3,58,18,27,5,7,1,0,0,3,2,2,2,1,0,0
goal,opid,3,58,31,12,8,1,6,0,0,3,3,3,1,2,0,0
mirror,opid,3,58,26,22,3,2,5,0,0,3,3,1,1,2,0,0
launch,opid,3,57,21,32,0,2,2,0,0,1,3,0,1,1,0,0
logging,path,3,57,16,33,6,0,2,0,0,2,2,1,0,1,0,0
music,path,3,57,36,10,5,0,4,2,0,3,2,1,0,1,1,0
workflow,lead,3,57,32,20,1,2,2,0,0,3,2,1,2,2,0,0
failover,opid,3,56,12,39,2,1,2,0,0,2,3,1,1,1,0,0
ingress,opid,3,56,24,20,3,4,5,0,0,3,3,1,2,2,0,0
music,opid,3,56,35,10,5,0,4,2,0,3,2,1,0,1,1,0
solution,path,3,56,29,13,5,4,5,0,0,3,2,1,1,1,0,0
alarm,path,3,55,20,34,0,0,1,0,0,3,3,0,0,1,0,0
rack,opid,3,54,16,7,10,11,10,0,0,2,2,2,3,2,0,0
rack,path,3,54,16,7,10,11,10,0,0,2,2,2,3,2,0,0
book,lead,3,53,31,19,2,0,1,0,0,2,1,2,0,1,0,0
slide,lead,3,53,45,2,6,0,0,0,0,3,1,1,0,0,0,0
slide,opid,3,53,45,2,6,0,0,0,0,3,1,1,0,0,0,0
offering,opid,3,52,27,25,0,0,0,0,0,3,2,0,0,0,0,0
enterprise,opid,3,51,22,19,4,3,3,0,0,3,3,2,2,2,0,0
finding,opid,3,51,15,27,2,4,3,0,0,3,1,1,1,1,0,0
gene,opid,3,51,49,2,0,0,0,0,0,3,1,0,0,0,0,0
face,opid,3,50,11,25,2,5,7,0,0,2,3,1,1,2,0,0
protected,path,3,50,21,21,4,1,3,0,0,3,1,2,1,1,0,0
termination,opid,3,50,14,13,8,7,8,0,0,3,3,3,2,3,0,0
workload,path,3,50,27,8,4,7,4,0,0,3,2,2,2,2,0,0
dedicated,opid,3,49,23,3,11,5,7,0,0,3,2,2,1,2,0,0
attribute,lead,3,48,26,11,2,4,5,0,0,3,3,1,2,2,0,0
iot,path,3,48,25,10,6,2,5,0,0,3,1,3,1,2,0,0
studies,path,3,47,29,13,2,0,3,0,0,3,3,1,0,1,0,0
solution,opid,3,46,24,13,3,3,3,0,0,3,2,1,1,1,0,0
appointment,opid,3,45,18,10,6,6,5,0,0,3,3,3,3,3,0,0
failover,path,3,45,6,34,2,1,2,0,0,2,3,1,1,1,0,0
skill,opid,3,45,18,25,1,1,0,0,0,2,2,1,1,0,0,0
tv,path,3,45,31,9,0,0,5,0,0,3,1,0,0,1,0,0
